GeoFips,GeoName,LineCode,Description,gdp2018,gdp2017,gdp2016,gdp2015,gdp2014,gdp2013,gdp2012,gdp2011,gdp2010,gdp2009,gdp2008,gdp2007
13279,"Toombs, GA",83,Government and government enterprises,111151,107669,107557,106339,101422,100739,100126,99605,99262,93215,84864,85361
13279,"Toombs, GA",,Addenda:,,,,,,,,,,,,
13279,"Toombs, GA",87,Natural resources and mining,25295,25669,22126,37376,24602,35510,41155,49290,56250,62788,57659,63235
13279,"Toombs, GA",88,Trade,173026,166234,169414,164882,158260,151970,142456,134613,131777,130716,140395,138068
13279,"Toombs, GA",89,Transportation and utilities,45942,46452,46355,43862,39149,35482,33806,35047,33466,32254,33849,33840
13279,"Toombs, GA",90,Manufacturing and information,137840,121921,115586,110800,113719,110219,103346,94722,100369,107628,115152,137726
13279,"Toombs, GA",91,Private goods-producing industries 2/,190745,177384,162162,173476,162799,166166,173153,168488,199433,216526,196752,222615
13279,"Toombs, GA",92,Private services-providing industries 3/,739514,715473,711290,704842,683050,681305,636525,611314,618299,605986,595212,560292
13281,"Towns, GA",1,All industry total,341942,316913,314657,301596,291287,280812,277105,271667,267892,270789,276900,285014
13281,"Towns, GA",2,  Private industries,307131,283029,281057,269345,259622,249335,245718,240968,236846,240905,247787,254488
13281,"Towns, GA",3,"    Agriculture, forestry, fishing and hunting",(D),(D),833,1512,785,1192,906,751,2692,3471,4416,5720
13281,"Towns, GA",6,"    Mining, quarrying, and oil and gas extraction",1387,1346,1132,1104,1218,1255,1127,1392,1538,1557,1258,1930
13281,"Towns, GA",10,    Utilities,(D),(D),(D),(D),(D),17323,(D),(D),16500,(D),15356,14117
13281,"Towns, GA",11,    Construction,14769,11931,14391,15417,20511,16424,17732,17393,12341,9545,13475,20710
13281,"Towns, GA",12,    Manufacturing,(D),(D),9498,9024,8233,8303,6947,4862,5105,5977,6659,9444
13281,"Towns, GA",13,      Durable goods manufacturing,9376,8493,7512,7107,6365,6715,5551,3028,3126,3341,3619,3558
13281,"Towns, GA",25,      Nondurable goods manufacturing,(D),(D),1987,1916,1868,1589,1396,1834,1979,2636,3040,5885
13281,"Towns, GA",34,    Wholesale trade,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13281,"Towns, GA",35,    Retail trade,18187,17219,16846,18362,17918,18240,16837,17203,17519,18227,20008,22845
13281,"Towns, GA",36,    Transportation and warehousing,3485,3234,2755,2362,2340,2283,2581,1886,1641,1456,2080,1431
13281,"Towns, GA",45,    Information,3584,2697,2615,2602,2464,(D),1556,888,(D),822,(D),(D)
13281,"Towns, GA",50,"    Finance, insurance, real estate, rental, and leasing",111206,107551,101716,100325,96706,92761,91314,91606,92346,99830,100335,96595
13281,"Towns, GA",51,      Finance and insurance,26503,27665,27771,29300,28896,27103,27791,30565,32101,37850,40422,37166
13281,"Towns, GA",56,      Real estate and rental and leasing,84703,79886,73945,71026,67810,65658,63523,61040,60246,61980,59913,59428
13281,"Towns, GA",59,    Professional and business services,32509,20140,20702,21876,19594,15534,15523,12448,13016,9818,13992,14477
13281,"Towns, GA",60,"      Professional, scientific, and technical services",18519,7637,7234,9147,7985,4991,5099,5280,5119,5385,5544,5520
13281,"Towns, GA",64,      Management of companies and enterprises,10295,9019,8397,8245,7848,7311,7142,3710,3892,465,5438,5328
13281,"Towns, GA",65,      Administrative and support and waste management and remediation services,3695,3484,5071,4485,3761,3232,3282,3459,4005,3968,3010,3629
13281,"Towns, GA",68,"    Educational services, health care, and social assistance",50443,49904,52106,47862,45654,46134,43976,41340,40822,41003,36206,31948
13281,"Towns, GA",69,      Educational services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13281,"Towns, GA",70,      Health care and social assistance,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13281,"Towns, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",30629,29234,29203,22062,18546,19879,22968,26316,23907,23653,24176,24653
13281,"Towns, GA",76,"      Arts, entertainment, and recreation",(D),3898,3847,3416,3403,3119,3455,(D),3544,3139,2945,2987
13281,"Towns, GA",79,      Accommodation and food services,(D),25335,25357,18646,15143,16760,19512,(D),20363,20514,21230,21666
13281,"Towns, GA",82,    Other services (except government and government enterprises),7717,7534,7183,6761,6272,5903,5876,6149,6708,6858,6663,7220
13281,"Towns, GA",83,Government and government enterprises,34812,33884,33599,32251,31665,31477,31387,30699,31046,29884,29113,30526
13281,"Towns, GA",,Addenda:,,,,,,,,,,,,
13281,"Towns, GA",87,Natural resources and mining,(D),(D),1965,2616,2003,2447,2033,2143,4230,5028,5674,7650
13281,"Towns, GA",88,Trade,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13281,"Towns, GA",89,Transportation and utilities,(D),(D),(D),(D),(D),19606,(D),(D),18141,(D),17436,15547
13281,"Towns, GA",90,Manufacturing and information,(D),(D),12114,11626,10697,(D),8503,5750,(D),6799,(D),(D)
13281,"Towns, GA",91,Private goods-producing industries 2/,28277,24421,25854,27057,30747,27175,26712,24398,21676,20550,25808,37803
13281,"Towns, GA",92,Private services-providing industries 3/,278854,258608,255203,242288,228875,222161,219006,216571,215169,220355,221979,216684
13283,"Treutlen, GA",1,All industry total,133197,125908,121474,116839,108073,105589,109615,110905,124079,145172,123470,101789
13283,"Treutlen, GA",2,  Private industries,109634,103300,98898,94234,87305,85039,88745,90029,102792,123806,103278,80685
13283,"Treutlen, GA",3,"    Agriculture, forestry, fishing and hunting",6815,6376,7863,8280,5300,8450,8961,(D),(D),(D),10463,8752
13283,"Treutlen, GA",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0
13283,"Treutlen, GA",10,    Utilities,(D),0,(D),(D),(D),36,68,66,35,41,97,117
13283,"Treutlen, GA",11,    Construction,1961,(D),(D),1884,(D),(D),(D),3275,17020,45012,23415,2724
13283,"Treutlen, GA",12,    Manufacturing,10311,(D),(D),4668,(D),(D),(D),(D),(D),(D),3618,3957
13283,"Treutlen, GA",13,      Durable goods manufacturing,(D),(D),386,(D),245,(D),(D),(D),(D),(D),(D),(D)
13283,"Treutlen, GA",25,      Nondurable goods manufacturing,(D),7386,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13283,"Treutlen, GA",34,    Wholesale trade,5854,5568,6298,6017,6100,5148,6149,6478,6504,5306,5393,(D)
13283,"Treutlen, GA",35,    Retail trade,12787,13263,12609,11835,9837,9836,9339,9766,10481,10813,10079,9067
13283,"Treutlen, GA",36,    Transportation and warehousing,4170,4007,3239,3291,2741,(D),(D),(D),(D),(D),(D),4389
13283,"Treutlen, GA",45,    Information,13,13,11,13,0,0,0,42,62,(D),(D),(D)
13283,"Treutlen, GA",50,"    Finance, insurance, real estate, rental, and leasing",37723,35391,32516,30866,30252,28576,28514,29331,29347,29765,28525,30836
13283,"Treutlen, GA",51,      Finance and insurance,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),4661
13283,"Treutlen, GA",56,      Real estate and rental and leasing,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),26175
13283,"Treutlen, GA",59,    Professional and business services,(D),(D),(D),(D),(D),(D),14486,10809,(D),(D),9575,6261
13283,"Treutlen, GA",60,"      Professional, scientific, and technical services",337,487,478,(D),(D),(D),354,412,358,362,(D),(D)
13283,"Treutlen, GA",64,      Management of companies and enterprises,10298,9020,8398,(D),(D),(D),(D),(D),3892,465,5438,5328
13283,"Treutlen, GA",65,      Administrative and support and waste management and remediation services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13283,"Treutlen, GA",68,"    Educational services, health care, and social assistance",9285,8726,7940,6828,5919,(D),4911,5129,5107,4772,4476,4323
13283,"Treutlen, GA",69,      Educational services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13283,"Treutlen, GA",70,      Health care and social assistance,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13283,"Treutlen, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",930,1018,1183,1362,1327,1181,1095,743,(D),(D),749,991
13283,"Treutlen, GA",76,"      Arts, entertainment, and recreation",7,8,18,57,101,97,102,91,88,5,(D),(D)
13283,"Treutlen, GA",79,      Accommodation and food services,923,1010,1165,1305,1227,1084,993,652,(D),(D),(D),(D)
13283,"Treutlen, GA",82,    Other services (except government and government enterprises),4050,(D),4216,4277,4024,3921,(D),(D),4308,4098,3976,3967
13283,"Treutlen, GA",83,Government and government enterprises,23563,22608,22576,22606,20769,20550,20871,20876,21287,21366,20191,21104
13283,"Treutlen, GA",,Addenda:,,,,,,,,,,,,
13283,"Treutlen, GA",87,Natural resources and mining,6815,6376,7863,8280,5300,8450,8961,(D),(D),(D),10463,8752
13283,"Treutlen, GA",88,Trade,18641,18831,18907,17853,15936,14984,15488,16244,16985,16119,15472,(D)
13283,"Treutlen, GA",89,Transportation and utilities,(D),4007,(D),(D),(D),(D),(D),(D),(D),(D),(D),4506
13283,"Treutlen, GA",90,Manufacturing and information,10324,(D),(D),4681,(D),(D),(D),(D),(D),3818,(D),(D)
13283,"Treutlen, GA",91,Private goods-producing industries 2/,19086,16106,16520,14832,11169,12876,15961,19457,34404,60927,37496,15433
13283,"Treutlen, GA",92,Private services-providing industries 3/,90548,87193,82378,79401,76136,72164,72784,70572,68389,62879,65782,65252
13285,"Troup, GA",1,All industry total,4160370,4088730,3992497,3896525,3693827,3554619,3271911,3009099,2850621,2680920,2744874,2677875
13285,"Troup, GA",2,  Private industries,3852290,3793974,3707593,3614534,3420908,3285170,3003115,2739271,2582828,2425021,2503970,2433537
13285,"Troup, GA",3,"    Agriculture, forestry, fishing and hunting",(D),(D),(D),4894,(D),(D),(D),(D),2446,(D),(D),(D)
13285,"Troup, GA",6,"    Mining, quarrying, and oil and gas extraction",3176,2126,1536,1777,2563,2626,2843,3644,3828,5026,8104,6023
13285,"Troup, GA",10,    Utilities,(D),(D),(D),22261,(D),(D),14056,16411,13422,10320,11238,10382
13285,"Troup, GA",11,    Construction,156019,192996,142923,126182,108838,99644,119381,126967,139478,181815,246564,220003
13285,"Troup, GA",12,    Manufacturing,1397171,1388404,1457375,1410526,1382949,1242232,1076615,863763,736639,592747,637479,642498
13285,"Troup, GA",13,      Durable goods manufacturing,923015,949037,992474,960694,902947,774001,631374,495737,433412,268552,246686,218415
13285,"Troup, GA",25,      Nondurable goods manufacturing,474155,439367,464901,449832,480001,468231,445241,368026,303227,324194,390793,424084
13285,"Troup, GA",34,    Wholesale trade,(D),(D),(D),(D),(D),(D),150683,134112,110122,107959,104884,108442
13285,"Troup, GA",35,    Retail trade,466230,489066,409249,414270,296692,288059,273277,254097,254614,257925,276652,280371
13285,"Troup, GA",36,    Transportation and warehousing,167412,164258,161479,(D),101084,95402,(D),(D),(D),(D),(D),(D)
13285,"Troup, GA",45,    Information,81088,68297,58928,97823,139305,219988,215581,238817,277892,261817,235169,233561
13285,"Troup, GA",50,"    Finance, insurance, real estate, rental, and leasing",624304,597466,564149,542336,512641,503828,475194,470017,464511,461447,449767,423928
13285,"Troup, GA",51,      Finance and insurance,206765,202958,198548,185869,186297,180263,170676,170482,176403,171063,163835,159121
13285,"Troup, GA",56,      Real estate and rental and leasing,417539,394509,365601,356466,326344,323565,304518,299535,288108,290384,285933,264807
13285,"Troup, GA",59,    Professional and business services,335946,332467,331691,330070,310527,283426,230991,200630,184440,166534,175095,165803
13285,"Troup, GA",60,"      Professional, scientific, and technical services",59201,71145,72729,69431,76603,75818,64555,62138,54352,50112,47260,39744
13285,"Troup, GA",64,      Management of companies and enterprises,40365,30180,28109,29252,29997,28735,26587,19019,35604,40570,56158,52749
13285,"Troup, GA",65,      Administrative and support and waste management and remediation services,236380,231141,230852,231387,203927,178872,139850,119473,94484,75852,71676,73310
13285,"Troup, GA",68,"    Educational services, health care, and social assistance",303528,274754,260628,254959,250831,240400,229626,228283,(D),221777,201101,185159
13285,"Troup, GA",69,      Educational services,27517,26845,28071,26312,26084,23702,21960,20885,(D),21471,19509,18081
13285,"Troup, GA",70,      Health care and social assistance,276011,247910,232557,228648,224746,216698,207665,207398,(D),200306,181592,167078
13285,"Troup, GA",75,"    Arts, entertainment, recreation, accommodation, and food services",83439,67348,65157,62724,59563,68361,64517,64058,49044,48849,52146,55409
13285,"Troup, GA",76,"      Arts, entertainment, and recreation",9977,10113,9495,8638,7754,7241,7286,7504,7981,7051,7514,7282
13285,"Troup, GA",79,      Accommodation and food services,73462,57236,55662,54086,51810,61119,57231,56553,41063,41798,44633,48127
13285,"Troup, GA",82,    Other services (except government and government enterprises),44682,45434,70671,61194,60248,60769,57933,57618,56097,50617,47110,46872
13285,"Troup, GA",83,Government and government enterprises,308080,294755,284903,281991,272919,269449,268797,269827,267792,255899,240904,244338
13285,"Troup, GA",,Addenda:,,,,,,,,,,,,
13285,"Troup, GA",87,Natural resources and mining,(D),(D),(D),6671,(D),(D),(D),(D),6274,(D),(D),(D)
13285,"Troup, GA",88,Trade,(D),(D),(D),(D),(D),(D),423961,388209,364736,365884,381536,388813
13285,"Troup, GA",89,Transportation and utilities,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13285,"Troup, GA",90,Manufacturing and information,1478259,1456701,1516303,1508348,1522253,1462219,1292196,1102580,1014531,854563,872647,876059
13285,"Troup, GA",91,Private goods-producing industries 2/,(D),(D),(D),1543379,(D),(D),(D),(D),882391,(D),(D),(D)
13285,"Troup, GA",92,Private services-providing industries 3/,(D),(D),(D),2071156,(D),(D),(D),(D),1700438,(D),(D),(D)
13287,"Turner, GA",1,All industry total,219568,213195,205160,211238,199935,211669,213569,206929,194472,186502,201605,201299
13287,"Turner, GA",2,  Private industries,183554,176554,167968,173038,162840,175163,177177,171499,158803,151480,167284,166435
13287,"Turner, GA",3,"    Agriculture, forestry, fishing and hunting",14989,14118,8503,11577,5655,23332,28430,31123,27568,25747,28756,19795
13287,"Turner, GA",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0
13287,"Turner, GA",10,    Utilities,0,(D),70,328,176,184,139,175,186,212,167,167
13287,"Turner, GA",11,    Construction,880,283,1241,1433,2750,2190,3536,3962,3361,2454,2382,3072
13287,"Turner, GA",12,    Manufacturing,22373,21345,21832,20988,20277,22348,22740,19272,19463,17341,19185,18675
13287,"Turner, GA",13,      Durable goods manufacturing,(D),16772,17393,16506,15657,17356,16964,13429,13607,10953,12914,13911
13287,"Turner, GA",25,      Nondurable goods manufacturing,(D),4574,4439,4482,4620,4992,5776,5842,5856,6389,6271,4764
13287,"Turner, GA",34,    Wholesale trade,35717,34152,31608,30020,28422,26469,23802,21421,21113,(D),19392,14033
13287,"Turner, GA",35,    Retail trade,15921,15497,14786,14950,13769,13605,12742,12724,12898,13549,14887,19060
13287,"Turner, GA",36,    Transportation and warehousing,2227,2400,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13287,"Turner, GA",45,    Information,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13287,"Turner, GA",50,"    Finance, insurance, real estate, rental, and leasing",59979,58037,55165,53736,53626,51129,50950,50680,49612,50485,52844,58628
13287,"Turner, GA",51,      Finance and insurance,15876,16391,16383,16701,17371,(D),(D),(D),(D),(D),(D),17943
13287,"Turner, GA",56,      Real estate and rental and leasing,44103,41645,38782,37035,36255,(D),(D),(D),(D),(D),(D),40684
13287,"Turner, GA",59,    Professional and business services,16184,15355,16083,19942,19395,18041,18488,15757,7984,4727,12337,10816
13287,"Turner, GA",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13287,"Turner, GA",64,      Management of companies and enterprises,10282,9006,8390,8243,7847,7311,7142,3708,3892,465,5438,5328
13287,"Turner, GA",65,      Administrative and support and waste management and remediation services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
13287,"Turner, GA",68,"    Educational services, health care, and social assistance",5603,5209,5675,5536,5163,5132,5364,5300,5351,5322,4772,4829
13287,"Turner, GA",69,      Educational services,236,228,257,203,110,114,207,157,82,(D),16,34
